ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response
12067	1983	PhD	Married	416688.9247065991	1	0	29-11-2013	75	924	34	1661	64	204	278	5	10	4	0	18	0	0	1	0	0	0	3	11	0
12068	1917	2n Cycle	YOLO	298886.0152113795	1	1	30-01-2014	83	874	65	137	214	186	336	15	7	27	5	13	1	0	1	1	1	1	3	11	0
12069	1969	Graduation	Alone	607164.8735801486	1	0	19-04-2013	36	102	56	390	259	137	309	4	25	12	1	14	1	1	1	0	1	0	3	11	0
12070	1977	Basic	Absurd	328638.2813380118	2	0	01-09-2012	83	681	111	381	234	5	61	15	3	22	5	18	0	1	1	0	1	0	3	11	1
12071	1923	Basic	Married	342040.8647316232	0	0	02-07-2013	65	978	33	704	69	212	270	5	20	10	11	18	0	0	1	1	0	1	3	11	0
12072	1993	Graduation	Widow	278824.3116654478	0	1	16-03-2013	13	1208	30	992	9	94	266	15	14	17	3	15	1	1	0	1	1	1	3	11	1
12073	1946	Graduation	Absurd	526539.3801673971	1	0	29-06-2014	16	65	11	1534	215	48	310	7	25	14	12	18	0	1	1	0	1	0	3	11	0
12074	1897	Basic	YOLO	284220.8770339858	0	2	27-03-2014	87	134	192	1298	251	254	92	11	22	3	7	20	0	1	1	0	1	1	3	11	1
12075	1905	PhD	Single	180825.19194560303	2	2	19-07-2013	93	1148	174	646	190	229	25	8	4	19	9	3	1	1	0	0	1	0	3	11	1
12076	1920	Graduation	YOLO	574925.3614292293	2	1	29-08-2013	14	56	64	1518	96	97	46	10	27	10	7	17	0	0	0	1	1	1	3	11	0
12077	1935	2n Cycle	Alone	398582.57020171743	1	1	05-09-2012	60	1325	128	44	218	48	216	10	1	1	5	12	0	1	0	0	1	0	3	11	0
12078	1981	2n Cycle	Together	395046.43949232093	0	0	20-04-2013	48	789	78	461	201	143	258	8	23	9	12	6	0	1	0	1	1	1	3	11	0
12079	1991	PhD	Single	407887.67514275265	2	1	14-12-2012	97	906	194	1061	216	134	274	10	25	8	11	15	1	0	1	1	0	0	3	11	1
12080	1939	Master	Single	479712.42681288323	2	2	23-05-2013	7	693	13	1670	105	227	347	2	7	17	2	11	1	1	0	0	1	0	3	11	0
12081	1995	PhD	YOLO	209900.17654154095	2	2	10-02-2013	2	1037	181	746	55	211	337	0	7	16	1	12	1	0	1	0	0	0	3	11	1
12082	1963	Basic	Together	24234.34056421358	2	2	18-09-2012	74	898	137	1090	153	196	180	9	9	4	6	6	0	1	0	0	1	1	3	11	1
12083	1930	Master	Single	540722.5740209153	0	1	26-04-2014	26	625	66	586	67	123	76	5	23	7	5	4	1	0	0	1	1	0	3	11	1
12084	1988	Basic	Alone	87443.61090784046	2	2	02-09-2012	8	465	83	263	200	234	338	14	5	28	13	8	1	1	1	1	1	1	3	11	0
12085	1959	2n Cycle	Alone	481693.9287818304	2	1	28-04-2014	14	1023	127	1625	89	77	299	6	25	7	13	19	1	1	0	0	0	1	3	11	0
12086	1954	Graduation	Alone	56464.40518198323	0	0	02-03-2013	31	1465	49	1637	10	135	31	15	10	13	8	20	0	1	1	0	0	0	3	11	0
12087	1931	Basic	Divorced	251285.69524705742	1	2	26-10-2012	10	26	118	1538	101	153	298	5	1	4	0	19	0	0	1	0	1	0	3	11	1
12088	1929	2n Cycle	Divorced	43638.302769503716	1	0	27-09-2013	2	771	127	604	186	74	5	4	19	16	2	9	0	0	1	1	1	1	3	11	0
12089	1978	PhD	Alone	348968.6752769407	2	2	03-12-2012	25	1407	99	1035	230	21	157	12	11	6	5	20	1	0	1	0	1	1	3	11	0
12090	1900	Basic	Together	436023.4882102894	1	2	02-08-2013	6	319	90	593	136	255	73	9	26	6	12	13	1	0	0	1	0	1	3	11	0
12091	1973	2n Cycle	Together	115722.06716245982	0	2	27-03-2014	91	218	115	170	10	68	157	10	14	9	4	0	1	1	1	0	0	1	3	11	0
12092	1944	Graduation	Married	248838.58209395732	2	0	09-11-2012	54	1193	163	902	56	128	72	4	17	26	12	14	1	0	0	1	0	0	3	11	0
12093	1983	Basic	Married	620279.7262162039	0	2	06-11-2012	38	1436	10	1373	49	34	133	11	1	6	1	1	0	0	0	0	0	1	3	11	1
12094	1925	2n Cycle	YOLO	295890.4499729639	1	0	27-08-2013	3	418	130	1257	72	183	127	13	24	21	4	14	0	0	0	1	0	1	3	11	0
12095	1973	Basic	Alone	535370.1105809957	1	1	09-07-2013	29	1139	166	1327	52	222	236	9	15	11	7	4	1	1	1	1	1	0	3	11	1
12096	1934	Graduation	Absurd	618248.5156413552	2	2	02-02-2013	37	605	9	1529	88	125	325	2	8	17	13	8	1	0	1	0	0	0	3	11	1
12097	1968	Basic	Single	649607.615477097	1	2	27-09-2012	50	68	50	975	251	130	211	3	15	23	8	8	1	1	1	0	0	1	3	11	0
12098	1919	Basic	Single	599056.6504855003	2	0	12-10-2013	77	1310	31	1518	207	198	208	13	4	16	8	17	0	1	0	0	0	0	3	11	1
12099	1900	2n Cycle	Together	212784.2299496483	2	2	26-01-2014	35	682	179	556	109	128	1	9	18	10	5	3	1	1	1	0	1	0	3	11	0
12100	1915	Master	Absurd	641779.364632479	0	1	20-09-2013	94	968	71	536	224	57	9	2	24	16	8	8	0	0	0	0	0	0	3	11	1
12101	1956	Basic	Single	541920.8424656495	1	2	19-07-2013	82	460	46	3	170	228	60	8	11	6	13	10	1	0	1	0	1	0	3	11	1
12102	1985	Master	YOLO	558398.1838829065	1	1	22-10-2012	59	1002	12	1411	41	221	0	13	22	15	13	12	0	1	1	0	1	1	3	11	0
12103	1912	PhD	Widow	11819.063403283124	2	1	19-06-2014	50	148	121	229	203	223	289	2	3	16	4	13	0	1	0	0	0	1	3	11	0
12104	1908	Basic	Divorced	636237.7728194129	2	2	31-01-2013	75	192	66	945	152	84	238	14	11	19	1	14	0	1	0	1	0	1	3	11	1
12105	1909	Master	Single	519110.2010850863	2	2	21-04-2014	48	1256	52	1465	77	239	244	15	18	26	5	20	0	0	1	0	0	0	3	11	0
12106	1972	PhD	Single	512379.235257977	2	1	02-08-2012	14	161	52	1472	221	259	291	11	7	12	8	17	1	0	0	1	1	0	3	11	1
12107	1911	2n Cycle	Married	55938.728484730425	0	1	25-04-2014	72	975	142	893	215	16	167	4	5	9	11	8	0	1	0	1	0	0	3	11	1
12108	1900	Basic	Widow	156373.19542713658	1	1	02-01-2013	90	1481	180	194	161	76	223	5	14	5	8	1	1	1	1	0	0	1	3	11	1
12109	1930	2n Cycle	Single	641572.422570134	0	2	15-02-2014	83	741	120	155	75	10	55	7	3	15	9	13	1	0	1	1	0	0	3	11	0
12110	1930	PhD	Divorced	334648.2114128542	1	0	24-06-2014	27	552	41	109	25	140	16	9	8	20	0	10	1	0	1	1	0	0	3	11	1
12111	1945	2n Cycle	YOLO	266280.1192146081	0	2	12-04-2014	24	161	28	1482	34	151	315	5	16	24	2	19	0	1	0	0	1	1	3	11	0
12112	1985	2n Cycle	Single	560236.8871904002	2	0	13-02-2014	79	152	46	1700	76	99	166	5	4	27	6	6	0	1	1	0	0	0	3	11	0
12113	1992	Graduation	Together	59805.785599269686	0	0	20-07-2013	81	1464	29	1352	210	135	132	5	18	7	10	13	1	0	0	0	1	1	3	11	0
12114	1982	PhD	Widow	278969.7565312131	0	2	04-02-2014	35	320	122	1020	47	246	320	0	15	26	2	7	0	0	0	1	0	0	3	11	0
12115	1923	2n Cycle	Single	251546.97014112258	2	0	27-07-2013	3	1099	13	60	22	209	222	9	10	11	8	19	1	0	1	1	0	0	3	11	1
12116	1936	Master	Absurd	234358.78188644123	2	1	01-01-2013	20	379	78	636	64	45	17	10	1	11	5	6	0	0	0	1	1	0	3	11	0
12117	1952	PhD	Widow	206325.64972569983	1	2	25-09-2012	90	762	110	596	7	213	68	5	4	18	1	18	1	0	0	0	0	1	3	11	0
12118	1968	Graduation	Single	141416.40146816734	1	0	06-01-2014	64	789	58	720	230	198	61	0	2	18	6	4	0	0	0	1	0	1	3	11	1
12119	1909	Basic	Divorced	116704.61769730586	0	1	07-05-2013	68	1461	109	1488	225	126	344	12	22	21	6	17	1	1	0	1	0	1	3	11	1
12120	1971	2n Cycle	YOLO	427559.0817601004	0	0	04-04-2014	9	700	105	1066	140	12	326	1	16	2	6	7	0	1	0	0	1	1	3	11	0
12121	1965	Master	YOLO	613068.7281339339	0	0	23-11-2012	49	1149	63	986	235	235	93	7	4	27	12	17	1	0	1	1	1	0	3	11	0
12122	1931	Graduation	Divorced	340083.7775858752	2	1	30-06-2013	84	751	43	283	176	257	318	7	14	0	1	6	0	0	1	1	0	1	3	11	1
12123	1934	PhD	Widow	199864.00693916826	1	1	27-12-2013	9	940	13	762	254	28	145	1	22	5	11	19	1	0	0	0	1	0	3	11	0
12124	1940	2n Cycle	Alone	107561.34523262629	0	2	12-02-2014	89	1223	152	1190	104	1	150	11	21	11	5	19	0	1	0	1	0	1	3	11	1
12125	1904	Graduation	Married	553722.2085846118	1	0	08-04-2014	15	1248	90	1423	137	195	24	14	10	0	3	5	1	0	1	0	0	1	3	11	0
12126	1988	Graduation	Married	647710.0420630729	1	2	17-09-2013	37	580	43	578	130	173	299	2	17	17	1	7	1	1	0	0	1	0	3	11	0
12127	1981	Master	Together	233895.99603042754	2	2	20-06-2013	66	1215	60	718	27	99	280	5	4	24	0	14	1	1	1	0	1	1	3	11	0
12128	1995	Basic	Alone	195193.4121649304	2	0	10-03-2014	19	1269	1	835	26	58	99	3	2	1	2	2	1	0	1	0	0	1	3	11	1
12129	1910	Basic	Married	401684.3181793456	0	0	25-11-2013	68	411	78	547	10	236	111	8	1	28	10	9	0	1	1	0	0	0	3	11	0
12130	1971	Basic	Widow	517274.1512792471	0	2	10-02-2014	69	555	73	382	215	202	284	6	23	17	5	12	1	1	0	0	0	1	3	11	0
12131	1988	PhD	Married	304543.7185810996	0	1	05-10-2012	24	620	170	797	11	154	59	9	26	11	4	19	0	0	1	1	1	0	3	11	0
12132	1898	Graduation	Together	420688.3199759401	0	2	12-11-2013	88	348	8	348	6	65	112	8	1	4	8	4	1	0	0	0	1	1	3	11	1
12133	1935	PhD	Single	478189.2710951356	0	0	13-06-2013	53	1113	188	790	169	221	117	12	19	19	4	2	1	0	1	0	1	0	3	11	0
12134	1927	Graduation	Married	640462.3935179363	1	1	30-10-2013	11	988	194	446	63	151	4	6	7	3	1	4	1	1	1	0	0	0	3	11	0
12135	1990	Master	Widow	111469.26240670218	1	2	16-10-2012	64	1485	151	1710	179	202	193	15	12	25	6	19	0	1	0	1	0	1	3	11	0
12136	1994	Master	Widow	664925.5259142659	2	0	10-09-2013	53	1315	192	1546	105	218	179	12	27	2	5	11	1	0	0	0	0	0	3	11	1
12137	1946	PhD	Together	262489.0777094817	2	1	06-12-2013	66	1314	165	887	149	142	213	5	10	3	4	16	0	1	1	1	1	1	3	11	0
12138	1954	PhD	YOLO	482611.8101040237	1	1	22-01-2014	20	368	197	1554	134	144	340	13	27	6	11	16	0	0	0	1	0	0	3	11	0
12139	1961	Master	Absurd	382348.9268318529	2	1	07-11-2013	4	1287	132	1213	190	200	107	3	25	28	12	17	0	1	0	0	1	0	3	11	1
12140	1974	2n Cycle	Together	325333.4835193901	2	0	21-03-2014	57	1295	67	71	241	86	123	7	8	27	10	15	0	0	0	1	0	0	3	11	0
12141	1908	Basic	Absurd	465905.4433829062	0	2	21-03-2013	78	68	194	298	86	3	167	11	27	18	11	0	0	1	1	1	0	0	3	11	1
12142	1900	Basic	Divorced	264880.98215227644	2	0	04-10-2012	3	143	157	1098	194	14	188	11	21	10	10	18	0	0	0	0	1	1	3	11	1
12143	1981	Master	Divorced	85585.0665501707	2	0	05-08-2012	18	55	61	648	87	170	286	5	10	15	9	11	0	0	0	1	0	0	3	11	0
12144	1988	Basic	YOLO	326812.8105991047	2	1	23-04-2014	80	1100	134	749	115	261	88	9	20	21	4	12	1	0	0	1	0	1	3	11	1
12145	1982	2n Cycle	Divorced	348770.6513880182	1	2	19-06-2014	54	519	178	280	8	29	24	4	19	27	5	7	1	1	0	0	0	0	3	11	0
12146	1978	2n Cycle	Absurd	135982.010273142	1	1	13-10-2013	60	1333	159	984	241	85	95	12	14	2	4	11	0	1	1	1	0	0	3	11	0
12147	1923	Graduation	Single	623856.992319752	0	0	15-09-2012	71	89	106	461	213	224	121	5	27	21	4	6	1	1	0	1	0	1	3	11	0
12148	1902	PhD	Widow	152986.74657839834	2	1	12-05-2014	23	375	73	286	223	55	185	11	16	25	8	6	1	1	1	0	1	1	3	11	1
12149	1948	Basic	YOLO	273840.1594999036	1	0	20-05-2013	67	776	100	652	186	196	60	12	26	16	5	15	0	1	0	1	1	0	3	11	0
12150	1968	2n Cycle	Divorced	104748.32625178293	0	0	27-05-2013	87	997	25	832	121	244	327	5	11	14	8	4	0	0	0	1	1	1	3	11	0
12151	1984	PhD	Widow	358000.4787289619	2	0	26-11-2013	18	1217	42	669	195	66	13	1	12	2	11	10	1	1	1	1	0	0	3	11	1
12152	1962	PhD	Together	206289.3205796412	0	1	14-09-2013	23	336	108	200	188	124	133	2	25	19	2	12	1	0	0	0	1	1	3	11	0
12153	1912	Graduation	YOLO	327064.9123428174	0	2	24-10-2012	53	505	61	1511	6	9	118	9	20	10	6	0	0	0	1	1	0	1	3	11	1
12154	1897	PhD	Single	151085.87396205094	2	1	27-06-2014	20	107	158	540	156	0	22	8	19	3	7	19	1	1	0	0	0	0	3	11	1
12155	1915	PhD	Together	37487.01847770726	1	0	17-12-2013	80	606	22	94	27	236	78	7	21	28	9	5	0	0	1	0	0	1	3	11	1
12156	1901	Master	Widow	519865.8524640305	2	1	27-10-2013	71	510	63	1297	210	94	163	7	5	19	0	3	0	1	1	0	1	1	3	11	1
12157	1950	Graduation	Alone	428011.3493109994	2	0	18-09-2012	94	320	71	130	48	182	127	0	6	28	2	15	1	1	1	1	0	1	3	11	1
12158	1951	Graduation	Absurd	228299.86422905806	2	2	11-03-2013	18	285	182	1570	172	176	11	11	3	13	12	17	0	0	0	1	1	0	3	11	0
12159	1985	Basic	Alone	33310.619783364615	1	2	07-11-2012	74	814	143	961	210	182	220	8	16	0	12	1	1	1	1	1	0	1	3	11	0
12160	1972	PhD	Divorced	577282.0198895728	2	0	01-12-2013	52	1374	119	1155	64	213	64	3	2	17	6	11	1	1	0	1	0	1	3	11	0
12161	1946	Basic	Alone	114632.81140191088	1	2	17-06-2014	49	855	8	1320	162	182	224	13	24	16	2	17	1	0	1	1	0	1	3	11	1
12162	1938	2n Cycle	Together	620614.0076551796	0	0	15-04-2014	22	1268	3	1358	110	206	183	10	20	14	7	6	1	1	1	1	1	0	3	11	1
12163	1914	PhD	YOLO	319965.29666208226	1	1	08-03-2014	36	586	38	113	158	68	20	14	18	19	4	20	0	1	0	0	1	0	3	11	1
12164	1956	2n Cycle	Absurd	228065.37733970754	0	1	15-01-2014	27	361	43	464	245	170	189	1	23	24	5	11	1	1	0	0	1	0	3	11	0
12165	1900	Master	Alone	494952.57952597	0	2	13-12-2013	86	1359	40	1113	98	81	20	6	0	12	0	1	0	1	1	0	1	1	3	11	0
12166	1912	PhD	Married	584772.0873180097	2	2	11-03-2014	75	221	12	1246	188	183	90	5	19	23	9	8	1	1	1	0	0	0	3	11	0
12167	1943	Basic	Single	248230.79415632432	1	0	29-10-2013	79	715	75	797	11	109	1	13	18	0	8	1	1	0	1	1	1	0	3	11	0
12168	1970	Basic	Widow	272587.52519303566	0	2	05-09-2012	79	437	139	598	246	216	149	12	17	23	12	11	1	0	0	1	1	0	3	11	1
12169	1931	PhD	YOLO	289752.493739848	0	2	28-06-2013	77	1006	23	1245	209	115	8	15	17	1	9	16	1	0	1	1	0	1	3	11	0
12170	1929	Basic	Absurd	615015.8072073803	1	2	14-03-2013	70	572	47	1290	219	108	171	8	20	10	6	5	1	1	1	0	1	1	3	11	0
12171	1942	PhD	YOLO	462240.7302615743	1	0	23-09-2012	20	447	98	1568	39	40	348	10	6	4	4	4	0	0	0	1	0	1	3	11	1
12172	1926	Graduation	Divorced	166398.81848387	0	1	03-08-2012	20	1285	31	1317	72	86	258	1	24	14	9	15	1	0	1	0	0	1	3	11	1
12173	1967	Basic	Together	124742.9588581762	0	0	09-11-2013	40	300	165	1261	55	92	341	5	13	24	11	10	1	0	1	1	1	0	3	11	0
12174	1996	PhD	Single	154909.7526470435	1	0	01-05-2014	34	972	193	1540	56	224	323	10	4	8	4	15	0	1	1	1	0	1	3	11	0
12175	1925	PhD	Divorced	176983.1182194612	1	2	26-10-2012	87	548	181	698	142	254	215	7	17	0	3	14	0	0	1	0	0	0	3	11	0
12176	1923	Basic	Together	154787.28999366562	0	1	17-11-2012	0	994	20	247	53	223	127	5	11	28	0	7	1	0	1	1	1	0	3	11	0
12177	1946	Graduation	Alone	439594.6429703231	2	0	10-09-2013	77	1003	158	610	143	198	129	7	3	8	0	13	1	1	1	0	1	1	3	11	1
12178	1936	Basic	Absurd	78818.36484255963	1	2	21-09-2013	83	1257	63	562	211	135	142	13	19	10	0	1	1	0	1	1	0	1	3	11	1
12179	1926	PhD	Widow	259298.60471245256	0	0	21-02-2013	91	1224	179	1600	231	113	215	1	21	21	12	2	0	0	1	1	1	0	3	11	1
12180	1963	Graduation	Absurd	417350.6225966236	0	2	16-09-2013	81	1424	162	1219	79	65	49	8	11	11	2	4	0	0	1	0	1	1	3	11	1
12181	1954	2n Cycle	Married	195133.26763371666	2	1	24-06-2013	66	613	143	569	207	187	135	11	27	0	3	3	0	0	1	0	1	0	3	11	1
12182	1915	Master	YOLO	45133.28826598168	1	1	26-01-2013	90	1133	167	175	126	173	103	5	17	15	3	16	0	1	1	1	1	1	3	11	0
12183	1938	Basic	Married	56137.67196150677	0	2	27-01-2014	69	561	89	1209	182	31	180	6	18	15	11	11	0	0	1	1	0	0	3	11	1
12184	1948	PhD	YOLO	85489.84436893291	2	0	28-08-2012	3	507	37	485	122	240	4	1	14	6	13	7	1	1	1	1	0	1	3	11	1
12185	1899	Graduation	Absurd	557512.1175837317	1	0	12-10-2013	0	890	184	676	177	135	199	15	21	2	4	10	0	1	1	0	1	1	3	11	1
12186	1981	Graduation	Alone	439167.1279629462	2	1	14-08-2013	20	838	2	134	240	62	173	9	19	4	11	3	0	0	1	1	0	1	3	11	0
12187	1953	2n Cycle	Widow	44633.27394562353	0	0	05-04-2013	98	798	164	1022	115	28	38	7	21	3	11	8	1	1	0	1	0	0	3	11	1
12188	1895	Basic	Single	261765.77622742852	2	2	28-06-2014	91	882	99	571	229	208	287	10	5	28	3	17	1	0	0	0	0	0	3	11	0
12189	1930	Graduation	Widow	186971.31049223643	0	2	24-01-2014	81	815	1	1338	155	39	350	8	18	27	4	7	0	0	0	0	0	1	3	11	0
12190	1976	2n Cycle	Alone	386089.67966600787	0	2	17-02-2014	51	1234	2	1417	159	172	315	2	6	2	4	5	0	1	1	0	1	1	3	11	0
12191	1926	PhD	Together	349362.4969513094	2	1	22-10-2013	98	498	103	800	87	1	125	14	3	2	13	7	1	0	1	1	0	0	3	11	1
12192	1936	2n Cycle	Absurd	321646.6836033648	2	1	05-09-2013	52	1212	174	690	7	255	16	13	22	19	2	11	0	0	0	0	1	1	3	11	0
12193	1922	Basic	Absurd	210860.5975060839	0	1	08-06-2013	84	1208	105	122	95	239	250	3	8	2	11	15	1	1	1	0	0	1	3	11	0
12194	1909	2n Cycle	Absurd	93358.02922384303	2	2	12-03-2013	79	1336	110	931	27	240	127	14	2	21	5	3	0	1	1	0	1	0	3	11	0
12195	1951	Graduation	Absurd	495362.78252180037	1	1	05-04-2013	55	453	89	1390	123	30	241	12	15	17	10	16	1	0	1	0	0	1	3	11	0
12196	1902	Graduation	Single	586778.4404471592	1	2	21-09-2012	89	984	26	805	194	67	171	10	8	11	3	12	1	1	1	1	0	1	3	11	0
12197	1991	Master	Married	629529.9289816326	2	0	16-10-2012	72	248	190	1267	134	233	334	5	17	16	11	17	1	0	0	1	1	1	3	11	0
12198	1976	2n Cycle	Alone	40707.863843911735	2	1	26-01-2014	86	658	37	1437	133	9	300	13	4	24	0	10	1	0	0	1	0	1	3	11	0
12199	1910	PhD	Together	493721.93904906546	1	0	17-06-2013	65	782	171	350	44	50	91	14	11	22	5	16	0	0	0	1	1	0	3	11	0
12200	1937	Basic	Alone	484808.304284228	0	0	19-12-2013	66	674	7	430	13	197	175	12	3	16	7	8	1	0	1	1	0	0	3	11	1
12201	1983	Master	Divorced	631497.2783915115	0	1	22-05-2013	32	688	22	588	172	171	221	2	25	7	0	4	0	0	0	1	0	0	3	11	0
12202	1951	2n Cycle	Divorced	169902.01880696617	1	1	18-02-2014	87	229	133	1110	186	25	14	9	10	0	2	13	1	1	1	0	0	1	3	11	0
12203	1954	PhD	Divorced	495231.5610078281	0	0	27-01-2013	22	223	152	978	82	202	165	11	22	16	4	2	1	0	0	0	1	1	3	11	1
12204	1951	Master	Married	38052.98594723118	2	0	14-11-2012	5	53	58	1615	173	120	173	6	22	21	6	15	0	1	0	1	0	0	3	11	1
12205	1941	Graduation	Widow	421468.004580348	2	0	18-03-2013	84	1059	184	1432	81	235	334	15	11	25	10	17	0	1	0	0	1	1	3	11	0
12206	1992	Basic	Single	235021.34873396019	1	2	07-01-2014	46	699	57	1404	64	107	229	7	2	8	8	2	1	0	1	1	1	1	3	11	0
12207	1955	2n Cycle	Absurd	513005.56709493994	1	0	23-11-2013	57	481	143	1497	40	90	178	4	19	10	9	13	0	1	0	0	1	1	3	11	0
12208	1979	PhD	Married	575772.0990052047	1	2	09-12-2013	4	585	25	84	96	29	161	4	22	12	12	15	1	1	0	1	0	1	3	11	0
12209	1924	Graduation	YOLO	244312.64452794637	1	1	16-06-2013	76	1323	78	785	236	198	291	2	2	26	7	16	0	0	0	1	0	1	3	11	0
12210	1902	Master	Together	351211.11413510214	0	0	21-08-2013	76	288	174	1495	166	228	19	3	0	2	1	1	1	0	1	0	0	1	3	11	1
12211	1903	Basic	Together	79796.18761180267	0	1	19-10-2012	82	1451	95	1646	193	142	12	2	26	17	12	7	0	0	1	0	0	1	3	11	1
12212	1994	Master	Divorced	278946.44982783764	0	0	17-09-2012	8	310	167	359	139	79	43	12	1	9	8	13	1	1	0	1	1	1	3	11	1
12213	1962	Master	YOLO	241639.17029217895	2	1	18-07-2013	2	457	146	1023	2	122	44	11	11	14	1	13	1	1	0	0	0	0	3	11	0
12214	1954	PhD	Single	123495.38085527807	2	0	10-11-2013	60	50	116	310	62	234	302	7	20	26	13	14	0	1	0	1	1	0	3	11	1
12215	1939	Graduation	Divorced	596501.0388379209	1	2	27-06-2014	94	1122	171	309	28	83	20	2	10	26	9	4	0	0	1	1	0	1	3	11	1
12216	1926	2n Cycle	Together	100198.93467507199	1	1	27-12-2013	63	341	98	1128	63	112	45	1	4	0	5	14	0	1	0	1	1	0	3	11	1
12217	1992	PhD	Together	424455.98543869256	0	1	03-08-2013	45	562	153	1022	93	103	258	5	23	5	3	15	0	0	0	0	0	0	3	11	0
12218	1993	Basic	Absurd	593617.8887849426	0	0	03-03-2013	55	982	51	1447	125	147	213	7	18	20	9	3	0	0	1	1	1	0	3	11	0
12219	1909	Master	Widow	608130.7396199338	0	2	23-12-2013	38	1408	164	776	177	196	92	11	24	14	7	13	0	1	0	1	0	1	3	11	1
12220	1996	Basic	Absurd	529183.6330531882	1	2	04-10-2012	12	456	76	675	207	202	221	14	4	25	3	9	1	0	1	0	1	1	3	11	0
12221	1996	PhD	Widow	118852.5809937595	0	2	08-05-2013	40	1327	46	647	219	129	343	9	9	28	8	16	1	1	1	0	1	0	3	11	0
12222	1946	PhD	Absurd	545269.5715170336	1	0	09-11-2012	10	750	199	1213	144	157	344	7	18	6	1	10	1	0	0	0	1	0	3	11	1
12223	1968	2n Cycle	Widow	185627.90010839576	1	1	03-04-2013	40	851	13	251	120	135	147	15	14	20	3	6	1	0	1	1	0	1	3	11	0
12224	1977	Master	Divorced	615065.6547688628	2	0	26-12-2012	74	265	153	1237	55	135	294	15	7	5	6	7	0	1	1	0	0	1	3	11	0
12225	1932	PhD	Alone	473227.26159924886	2	2	08-06-2013	46	25	46	1496	113	144	149	5	17	14	1	18	1	0	0	0	0	1	3	11	1
12226	1911	Basic	YOLO	523882.670947005	1	2	10-09-2013	48	1073	93	1145	210	230	301	11	23	17	0	14	0	0	0	1	1	0	3	11	1
12227	1959	2n Cycle	Single	58271.139501764126	0	1	06-04-2014	64	942	105	816	6	98	82	13	24	12	1	2	0	1	0	1	1	0	3	11	0
12228	1974	Basic	Widow	389231.50347269664	1	0	29-07-2013	34	640	140	1349	256	29	31	14	7	0	13	12	1	1	0	1	0	0	3	11	0
12229	1945	Master	Married	547736.9612915004	1	0	22-02-2013	34	364	138	217	169	196	242	5	25	21	1	13	1	1	0	0	0	0	3	11	1
12230	1956	2n Cycle	Widow	574632.4428111346	1	2	03-12-2013	66	1168	1	169	163	63	25	5	12	17	5	5	1	1	0	0	0	0	3	11	1
12231	1975	2n Cycle	Divorced	20768.251218768655	1	1	22-03-2014	3	144	157	1281	128	35	299	4	0	2	2	5	1	1	1	0	1	0	3	11	0
12232	1939	2n Cycle	Single	626210.7834582707	2	1	27-08-2012	23	166	114	670	239	78	263	3	8	11	6	19	0	1	0	1	1	1	3	11	0
12233	1898	Graduation	Widow	30547.48396721766	2	2	07-06-2014	93	1066	23	75	215	176	316	1	0	0	10	20	0	1	0	0	1	1	3	11	0
12234	1908	2n Cycle	Absurd	410345.592788276	1	0	28-07-2013	95	971	81	1656	190	80	266	13	8	23	13	20	1	0	1	1	0	1	3	11	1
12235	1964	Basic	Single	462788.32906241517	2	0	24-10-2012	83	1038	22	356	73	204	186	10	25	6	3	18	0	1	1	0	1	1	3	11	0
12236	1910	Basic	Married	73107.74852802527	2	1	25-08-2012	35	128	116	1263	256	23	231	13	17	25	9	14	0	0	1	0	1	1	3	11	0
12237	1944	Master	Together	33654.81787071415	0	1	13-02-2013	76	57	69	356	40	106	15	14	15	7	1	1	0	1	1	1	0	1	3	11	0
12238	1940	PhD	Absurd	523646.34833185	2	2	10-01-2014	55	53	109	1600	138	239	360	4	23	14	9	0	1	1	0	0	1	0	3	11	0
12239	1935	PhD	Single	257511.34657030654	2	1	05-10-2012	3	1247	74	955	191	131	202	1	8	4	1	0	1	0	1	1	0	1	3	11	1
12240	1931	Graduation	Alone	72952.96748357707	1	0	25-08-2013	91	132	134	317	236	238	265	8	21	21	10	19	1	0	0	1	1	1	3	11	1
12241	1941	2n Cycle	Widow	508855.28715753317	2	0	29-04-2013	39	1266	174	1723	208	109	250	3	5	2	1	12	0	0	0	0	0	1	3	11	1
12242	1904	Graduation	Absurd	566369.0952090184	2	1	13-06-2014	42	209	121	1121	77	76	58	0	2	6	3	20	0	1	0	1	1	0	3	11	0
12243	1902	Master	Divorced	392304.22413839836	2	2	01-01-2013	57	241	137	783	259	136	52	9	25	3	7	7	1	1	0	1	1	0	3	11	0
12244	1963	Master	Alone	108942.1584532995	1	0	03-08-2012	61	382	84	104	250	233	40	0	24	1	9	15	1	0	1	0	1	1	3	11	1
12245	1947	PhD	YOLO	11851.969303665932	1	0	04-03-2014	6	1233	118	646	46	164	4	9	23	6	10	9	1	1	0	0	1	0	3	11	1
12246	1893	Master	YOLO	467718.7987069894	2	2	16-02-2013	8	214	157	844	100	106	2	4	17	21	11	11	1	1	0	0	0	0	3	11	1
